2025-04-27 17:53:23,116 [INFO] Risk-free rate set to 0.0441
2025-04-27 17:53:23,116 [INFO] Config loaded from config.yaml
2025-04-27 17:53:25,527 [INFO] Risk-free rate updated to fetched value: 0.0432
2025-04-27 17:53:25,537 [INFO] Loaded 2528 universe tickers
2025-04-27 17:53:25,538 [INFO] Loaded sector limits for 11 sectors
2025-04-27 17:53:25,540 [INFO] Loaded sector limits for 11 sectors
2025-04-27 17:53:34,729 [WARNING] [004840] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=004840&strtDd=20240101&endDd=20250530
2025-04-27 17:53:34,879 [WARNING] [005030] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=005030&strtDd=20240101&endDd=20250530
2025-04-27 17:53:35,087 [WARNING] [005320] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=005320&strtDd=20240101&endDd=20250530
2025-04-27 17:53:35,247 [WARNING] [005380] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=005380&strtDd=20240101&endDd=20250530
2025-04-27 17:53:35,398 [WARNING] [005390] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=005390&strtDd=20240101&endDd=20250530
2025-04-27 17:53:35,569 [WARNING] [005710] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=005710&strtDd=20240101&endDd=20250530
2025-04-27 17:53:35,767 [WARNING] [005720] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=005720&strtDd=20240101&endDd=20250530
2025-04-27 17:53:35,953 [WARNING] [005800] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=005800&strtDd=20240101&endDd=20250530
2025-04-27 17:53:36,138 [WARNING] [005850] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=005850&strtDd=20240101&endDd=20250530
2025-04-27 17:53:36,306 [WARNING] [006060] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=006060&strtDd=20240101&endDd=20250530
2025-04-27 17:53:36,456 [WARNING] [006370] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=006370&strtDd=20240101&endDd=20250530
2025-04-27 17:53:36,604 [WARNING] [006660] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=006660&strtDd=20240101&endDd=20250530
2025-04-27 17:53:36,748 [WARNING] [006730] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=006730&strtDd=20240101&endDd=20250530
2025-04-27 17:53:36,925 [WARNING] [007340] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=007340&strtDd=20240101&endDd=20250530
2025-04-27 17:53:37,081 [WARNING] [007680] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=007680&strtDd=20240101&endDd=20250530
2025-04-27 17:53:37,197 [WARNING] [007700] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=007700&strtDd=20240101&endDd=20250530
2025-04-27 17:53:37,375 [WARNING] [007720] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=007720&strtDd=20240101&endDd=20250530
2025-04-27 17:53:37,532 [WARNING] [007860] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=007860&strtDd=20240101&endDd=20250530
2025-04-27 17:53:37,699 [WARNING] [007980] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=007980&strtDd=20240101&endDd=20250530
2025-04-27 17:53:37,868 [WARNING] [008290] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=008290&strtDd=20240101&endDd=20250530
2025-04-27 17:53:38,030 [WARNING] [008370] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=008370&strtDd=20240101&endDd=20250530
2025-04-27 17:53:38,193 [WARNING] [008500] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=008500&strtDd=20240101&endDd=20250530
2025-04-27 17:53:38,346 [WARNING] [008600] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=008600&strtDd=20240101&endDd=20250530
2025-04-27 17:53:38,504 [WARNING] [008700] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=008700&strtDd=20240101&endDd=20250530
2025-04-27 17:53:38,659 [WARNING] [008770] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=008770&strtDd=20240101&endDd=20250530
2025-04-27 17:53:38,805 [WARNING] [008830] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=008830&strtDd=20240101&endDd=20250530
2025-04-27 17:53:38,951 [WARNING] [009140] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=009140&strtDd=20240101&endDd=20250530
2025-04-27 17:53:39,105 [WARNING] [009240] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=009240&strtDd=20240101&endDd=20250530
2025-04-27 17:53:39,255 [WARNING] [009270] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=009270&strtDd=20240101&endDd=20250530
